----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-25T23:10:08--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 15.78 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-25T23:11:40.6185|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 21:45:24h, Offset: 0
2025-07-25T23:11:40.6209|INFO|SequenceItem.cs|Run|208|Starting Category: Ground Station, Item: Send to Pushover, Title: Initating Setup
2025-07-25T23:11:41.0021|INFO|SequenceItem.cs|Run|254|Finishing Category: Ground Station, Item: Send to Pushover, Title: Initating Setup
2025-07-25T23:11:41.0030|INFO|SequenceItem.cs|Run|208|Starting Category: Powerups (Misc), Item: TemplateByReference, TemplateName: Connect all equipment
2025-07-25T23:11:41.0036|INFO|SequenceItem.cs|Run|208|Starting Template Container Category: Powerups (Misc), Item: TemplateByReference, TemplateName: Connect all equipment
2025-07-25T23:11:41.0039|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 11, Triggers: Category: Ground Station, Item: Failures to Pushover
2025-07-25T23:11:41.0042|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Switch, Selected device id: ASCOM.PegasusAstroPPBAdvance.Switch
2025-07-25T23:11:41.0054|INFO|ConnectEquipment.cs|Execute|176|Switch is already connected
2025-07-25T23:11:41.0054|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Switch, Selected device id: ASCOM.PegasusAstroPPBAdvance.Switch
2025-07-25T23:11:41.0056|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Weather, Selected device id: ASCOM.PegasusAstroPPBAdvance.ObservingConditions
2025-07-25T23:11:41.0056|INFO|ConnectEquipment.cs|Execute|176|Weather is already connected
2025-07-25T23:11:41.0056|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Weather, Selected device id: ASCOM.PegasusAstroPPBAdvance.ObservingConditions
2025-07-25T23:11:41.0057|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Telescope, Selected device id: ASCOM.ASIMount.Telescope
2025-07-25T23:11:41.0057|INFO|ConnectEquipment.cs|Execute|176|Telescope is already connected
2025-07-25T23:11:41.0057|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Telescope, Selected device id: ASCOM.ASIMount.Telescope
2025-07-25T23:11:41.0057|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Guider, Selected device id: PHD2_Single
2025-07-25T23:11:41.0058|INFO|ConnectEquipment.cs|Execute|176|Guider is already connected
2025-07-25T23:11:41.0058|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Guider, Selected device id: PHD2_Single
2025-07-25T23:11:41.0060|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTimeSpan, Time: 3s
2025-07-25T23:11:44.0256|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTimeSpan, Time: 3s
2025-07-25T23:11:44.0261|INFO|SequenceItem.cs|Run|208|Starting Category: Switch, Item: SetSwitchValue, SwitchIndex 0, Value: 1
2025-07-25T23:11:44.1651|INFO|SequenceItem.cs|Run|254|Finishing Category: Switch, Item: SetSwitchValue, SwitchIndex 0, Value: 1
2025-07-25T23:11:44.1652|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTimeSpan, Time: 5s
2025-07-25T23:11:49.1813|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTimeSpan, Time: 5s
2025-07-25T23:11:49.1815|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Camera, Selected device id: QHY268M-3ebe7243a2f77c422
2025-07-25T23:11:49.1816|INFO|ConnectEquipment.cs|Execute|176|Camera is already connected
2025-07-25T23:11:49.1816|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Camera, Selected device id: QHY268M-3ebe7243a2f77c422
2025-07-25T23:11:49.1817|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTimeSpan, Time: 5s
2025-07-25T23:11:54.2005|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTimeSpan, Time: 5s
2025-07-25T23:11:54.2010|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Filter Wheel, Selected device id: QHY268M-3ebe7243a2f77c422
2025-07-25T23:11:54.2013|INFO|ConnectEquipment.cs|Execute|176|Filter Wheel is already connected
2025-07-25T23:11:54.2013|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Filter Wheel, Selected device id: QHY268M-3ebe7243a2f77c422
2025-07-25T23:11:54.2014|INFO|SequenceItem.cs|Run|208|Starting Category: Connector, Item: ConnectEquipment, Selected device: Focuser, Selected device id: ASCOM.MoonliteDRO.Focuser
2025-07-25T23:11:54.2015|INFO|ConnectEquipment.cs|Execute|176|Focuser is already connected
2025-07-25T23:11:54.2015|INFO|SequenceItem.cs|Run|254|Finishing Category: Connector, Item: ConnectEquipment, Selected device: Focuser, Selected device id: ASCOM.MoonliteDRO.Focuser
2025-07-25T23:11:54.2044|INFO|SequenceItem.cs|Run|254|Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 11, Triggers: Category: Ground Station, Item: Failures to Pushover
2025-07-25T23:11:54.2046|INFO|SequenceItem.cs|Run|254|Finishing Template Container Category: Powerups (Misc), Item: TemplateByReference, TemplateName: Connect all equipment
2025-07-25T23:11:54.2049|INFO|SequenceItem.cs|Run|254|Finishing Category: Powerups (Misc), Item: TemplateByReference, TemplateName: Connect all equipment
2025-07-25T23:11:54.2050|INFO|SequenceItem.cs|Run|208|Starting Category: Switch, Item: SetSwitchValue, SwitchIndex 4, Value: 1
2025-07-25T23:11:54.3472|INFO|SequenceItem.cs|Run|254|Finishing Category: Switch, Item: SetSwitchValue, SwitchIndex 4, Value: 1
2025-07-25T23:11:54.3479|INFO|SequenceItem.cs|Run|208|Starting Category: Powerups (Enhanced Instructions), Item: CoolCamera, Temperature: -10, Duration: 0
2025-07-25T23:11:54.3497|INFO|CameraVM.cs|CoolCamera|139|Cooling Camera. Target: -10 Duration: 00:00:00
2025-07-25T23:17:56.0609|ERROR|CameraVM.cs|CoolCamera|150|Could not reach target temperature. Target Temp: -10, Current Temp: -6.8
2025-07-25T23:17:56.0613|INFO|SequenceItem.cs|Run|254|Finishing Category: Powerups (Enhanced Instructions), Item: CoolCamera, Temperature: -10, Duration: 0
2025-07-25T23:17:56.0617|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: UnparkScope
2025-07-25T23:17:56.0631|INFO|TelescopeVM.cs|UnparkTelescope|230|Mount ordered to unpark
2025-07-25T23:17:56.0647|INFO|TelescopeVM.cs|UnparkTelescope|266|Mount is already unparked
2025-07-25T23:17:56.0650|INFO|TelescopeVM.cs|UnparkTelescope|271|Mount has unparked
2025-07-25T23:17:56.0659|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: UnparkScope
2025-07-25T23:17:56.0668|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: SetTracking, TrackingMode: Sidereal
2025-07-25T23:17:56.1733|INFO|SequenceItem.cs|Run|254|Finishing Category: Telescope, Item: SetTracking, TrackingMode: Sidereal
2025-07-25T23:17:56.1736|INFO|SequenceItem.cs|Run|254|Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[FINISHED]: 7, Triggers: Category: Ground Station, Item: Failures to Pushover
2025-07-25T23:17:56.1737|INFO|SequenceItem.cs|Run|254|Finishing Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[FINISHED]: 1
2025-07-25T23:17:56.1738|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.TargetAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 2
2025-07-25T23:17:56.1752|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.DeepSkyObjectContainer, Strategy: SequentialStrategy, Items[CREATED]: 12, Triggers: Trigger: MeridianFlipTrigger, Target: M 57 RA: 18:53:35; Dec: 33° 01' 45"; Epoch: J2000 0
2025-07-25T23:17:56.1776|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.1778|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 21:45:0h, Offset: 0
2025-07-25T23:17:56.1778|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 21:45:0h, Offset: 0
2025-07-25T23:17:56.1780|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.1781|INFO|SequenceItem.cs|Run|208|Starting Category: Ground Station, Item: Send to Pushover, Title: Starting Narrowband
2025-07-25T23:17:56.4995|INFO|SequenceItem.cs|Run|254|Finishing Category: Ground Station, Item: Send to Pushover, Title: Starting Narrowband
2025-07-25T23:17:56.4998|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.5001|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: Annotation, Text: Use Readout Mode #5 (High Gain 2CMS)
2025-07-25T23:17:56.5002|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: Annotation, Text: Use Readout Mode #5 (High Gain 2CMS)
2025-07-25T23:17:56.5002|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.5004|INFO|SequenceItem.cs|Run|208|Starting Category: Camera, Item: SetReadoutMode, Mode: 5
2025-07-25T23:17:56.5011|INFO|SequenceItem.cs|Run|254|Finishing Category: Camera, Item: SetReadoutMode, Mode: 5
2025-07-25T23:17:56.5012|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.5015|INFO|SequenceItem.cs|Run|208|Starting Category: Filter Wheel, Item: SwitchFilter, Filter: Lum
2025-07-25T23:17:56.7640|INFO|SequenceItem.cs|Run|254|Finishing Category: Filter Wheel, Item: SwitchFilter, Filter: Lum
2025-07-25T23:17:56.7643|INFO|MeridianFlipTrigger.cs|ShouldTrigger|204|Meridian Flip - Telescope is not tracking. Skip flip evaluation
2025-07-25T23:17:56.7647|INFO|SequenceItem.cs|Run|208|Starting Category: Telescope, Item: Center, Coordinates RA: 18:53:35; Dec: 33° 01' 45"; Epoch: J2000
2025-07-25T23:17:56.8498|INFO|PHD2Guider.cs|StopGuiding|700|Phd2 - Stop Guiding skipped, as the app is already in state Looping
2025-07-25T23:17:56.8638|INFO|TelescopeVM.cs|SlewToCoordinatesAsync|926|Slewing from RA: 23:56:47; Dec: 90° 00' 00"; Epoch: JNOW to RA: 18:54:34; Dec: 33° 03' 44"; Epoch: JNOW - Alt: 77° 56' 07"; Az: 90° 27' 04"
2025-07-25T23:18:14.6806|INFO|CameraVM.cs|Capture|737|Starting Exposure - Exposure Time: 2s; Filter: Lum; Gain: 56; Offset 10; Binning: 2x2;
2025-07-25T23:18:20.8160|INFO|ImageSolver.cs|Solve|41|Platesolving with parameters: FocalLength: 2350 PixelSize: 7.52 SearchRadius: 90 BlindFailoverEnabled: True Regions: 5000 DownSampleFactor: 2 MaxObjects: 500 Reference Coordinates RA: 18:53:35 Dec: 33° 01' 45" Epoch: J2000
2025-07-25T23:18:20.8869|INFO|BaseImageData.cs|SaveToDisk|344|Saved image to C:\Users\chris\AppData\Local\NINA\PlateSolver\jc4ifoxh.i5v.fits
