ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
153,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0153.fits,L,2026-03-15T02:50:00Z,30,1x1,-15,-15,0,50,115.1465,521.7134,520,393,65535,796,2.383,0.2577,3.566172547271796,0.45129238634458624,0.7566,0.6557,0.5157,0.4469,0.5536,0.4798,20929,5,270.1491,East,1.3514,2026-03-15T06:50:05Z,148.81527824851318,69.32136545038732,LIGHT
154,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0154.fits,L,2026-03-15T02:52:00Z,30,1x1,-15,-15,0,50,113.4688,521.8523,520,398,65535,778,2.4157,0.2682,3.605530735507836,0.49777363583305967,1.0075,0.8731,0.6917,0.5994,0.7325,0.6349,20933,5,270.1491,East,1.3545,2026-03-15T06:52:03Z,148.81527830223663,69.32136534425102,LIGHT
155,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0155.fits,L,2026-03-15T02:52:00Z,30,1x1,-15,-15,0,50,111.5646,521.7974,520,389,65535,789,2.4127,0.283,3.605343859498943,0.4714289615016368,1.0146,0.8793,0.7662,0.6641,0.6651,0.5764,20933,5,270.1491,East,1.3553,2026-03-15T06:52:34Z,148.815278315859,69.32136531734854,LIGHT
156,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0156.fits,L,2026-03-15T02:53:00Z,30,1x1,-15.1,-15,0,50,117.1457,521.8383,520,389,65535,801,2.2674,0.2642,3.3435683374430485,0.5033939310594819,0.7777,0.674,0.5387,0.4669,0.5609,0.4861,20933,5,270.1491,East,1.3561,2026-03-15T06:53:05Z,148.81527832952284,69.32136529036818,LIGHT
157,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0157.fits,L,2026-03-15T02:53:00Z,30,1x1,-15.1,-15,0,50,116.3918,521.8197,520,404,65535,807,2.2922,0.2713,3.378608407343886,0.41997196051939656,0.7293,0.632,0.479,0.4151,0.54990000000000006,0.4766,20933,5,270.1491,East,1.3569,2026-03-15T06:53:35Z,148.81108817382352,69.32135928493047,LIGHT
158,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0158.fits,L,2026-03-15T02:54:00Z,30,1x1,-15.1,-15,0,50,111.1701,521.8677,520,394,65535,748,2.4842,0.2847,3.691993403463441,0.4447643230548615,1.0522,0.9119,0.8162,0.7074,0.664,0.5754,20933,5,270.1491,East,1.3578,2026-03-15T06:54:06Z,148.81108818748694,69.32135925797192,LIGHT
159,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0159.fits,L,2026-03-15T02:54:00Z,30,1x1,-15.1,-15,0,50,107.3428,521.8928,520,390,65535,760,2.5159,0.3205,3.7973492087334058,0.3666623876466953,1.1066,0.959,0.9686,0.8394,0.5351,0.4637,20933,5,270.1491,East,1.3586,2026-03-15T06:54:36Z,148.81108820115222,69.32135923101376,LIGHT
160,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0160.fits,L,2026-03-15T02:55:00Z,30,1x1,-15.2,-15,0,50,107.2583,521.8615,520,395,65535,778,2.5861,0.3256,4.0354296572449,0.501126943874306,1.5805,1.3698,1.0796,0.9357,1.1543,1.0004,20933,5,270.1491,East,1.3595,2026-03-15T06:55:13Z,148.81108821755657,69.32135919865742,LIGHT
161,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0161.fits,L,2026-03-15T02:55:00Z,30,1x1,-15.1,-15,0,50,106.7451,521.8976,520,398,65535,767,2.5856,0.3159,4.023979266970991,0.4692819017175266,1.0421,0.9032,0.7764,0.6728,0.6952,0.6025,20933,5,270.1491,East,1.3604,2026-03-15T06:55:44Z,148.8110882321567,69.3213591698646,LIGHT
162,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0162.fits,L,2026-03-15T02:57:00Z,30,1x1,-15,-15,0,50,112.4285,521.8785,520,396,65535,790,2.4678,0.2846,3.764262193853794,0.3692833828735476,0.9764,0.8462,0.5975,0.5178,0.7722,0.6692,20917,4.995,270.1491,East,1.3637,2026-03-15T06:57:43Z,148.81108828690333,69.32135906194019,LIGHT
163,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0163.fits,L,2026-03-15T02:58:00Z,30,1x1,-15,-15,0,50,111.6218,521.9281,521,383,65535,773,2.4867,0.2729,3.795341402765762,0.3669503205603551,0.9691,0.8398,0.7115,0.6167,0.6579,0.5701,20917,4.995,270.1491,East,1.3645,2026-03-15T06:58:14Z,148.81108830060202,69.3213590349455,LIGHT
164,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0164.fits,L,2026-03-15T02:58:00Z,30,1x1,-15,-15,0,50,116.6518,521.9742,521,404,65535,803,2.3302,0.2671,3.4482433660089784,0.42023501521550755,0.8232,0.7135,0.6062,0.5254,0.5569,0.4827,20917,4.995,270.1491,East,1.3654,2026-03-15T06:58:44Z,148.81108831428972,69.32135900797638,LIGHT
165,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0165.fits,L,2026-03-15T02:59:00Z,30,1x1,-15,-15,0,50,117.1553,521.9854,521,387,65535,791,2.3099,0.2661,3.4026944339171488,0.4750771439320778,0.6779,0.5875,0.4891,0.4238,0.4694,0.4068,20917,4.995,270.1491,East,1.3662,2026-03-15T06:59:15Z,148.8110883279698,69.32135898102645,LIGHT
166,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0166.fits,L,2026-03-15T02:59:00Z,30,1x1,-15,-15,0,50,116.4749,522.0425,521,391,65535,811,2.336,0.2669,3.503474546623024,0.43801652191570983,0.7855,0.6807,0.6543,0.567,0.4346,0.3767,20917,4.99,270.1491,East,1.3671,2026-03-15T06:59:45Z,148.8110883425695,69.32135895226925,LIGHT
167,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0167.fits,L,2026-03-15T03:00:00Z,30,1x1,-15,-15,0,50,112.9069,522.0729,521,399,65535,793,2.4247,0.2744,3.7086037668360174,0.3741253973981263,1.1201,0.9707,0.8747,0.7581,0.6996,0.6063,20917,4.965,270.1491,East,1.368,2026-03-15T07:00:16Z,148.8110883562841,69.32135892525969,LIGHT
168,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0168.fits,L,2026-03-15T03:00:00Z,30,1x1,-14.9,-15,0,50,115.5236,522.1022,521,397,65535,793,2.3504,0.2677,3.497652579617525,0.38789840266199577,0.6923,0.6,0.5124,0.4441,0.4655,0.4034,20917,4.945,270.1491,East,1.3688,2026-03-15T07:00:47Z,148.81108836999914,69.32135889825317,LIGHT
169,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0169.fits,L,2026-03-15T03:01:00Z,30,1x1,-14.9,-15,0,50,116.0477,522.1256,521,395,65535,804,2.3417,0.2538,3.4989683152382085,0.4583661668439617,0.9053,0.7846,0.5227,0.453,0.7392,0.6406,20917,4.925,270.1491,East,1.3697,2026-03-15T07:01:17Z,148.80689821558943,69.32135289221208,LIGHT
170,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0170.fits,L,2026-03-15T03:01:00Z,30,1x1,-15,-15,0,50,115.2471,522.1248,521,409,65535,783,2.4195,0.2666,3.6606161451457018,0.48067390184067543,0.9525,0.8255,0.6132,0.5314,0.7288,0.6317,20917,4.895,270.1491,East,1.3707,2026-03-15T07:01:54Z,148.80689823204776,69.32135285982933,LIGHT
171,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0171.fits,L,2026-03-15T03:02:00Z,30,1x1,-15,-15,0,50,117.5928,522.1715,521,383,65535,799,2.3051,0.2605,3.4494047991456966,0.3543719004107856,0.7355,0.6374,0.5436,0.4712,0.4954,0.4294,20917,4.865,270.1491,East,1.3716,2026-03-15T07:02:25Z,148.80689824574733,69.3213528328791,LIGHT
172,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0172.fits,L,2026-03-15T03:02:00Z,30,1x1,-15,-15,0,50,113.9203,522.1825,521,400,65535,788,2.4086,0.2646,3.657889813561971,0.3754665977140849,0.8201,0.7108,0.615,0.533,0.5426,0.4702,20917,4.825,270.1491,East,1.3725,2026-03-15T07:02:56Z,148.80689826037988,69.32135280409798,LIGHT
173,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0173.fits,L,2026-03-15T03:03:00Z,30,1x1,-15,-15,0,50,111.877,522.1888,521,390,65535,773,2.4848,0.2955,3.794732591158597,0.3972920173960133,1.1122,0.9639,0.8219,0.7123,0.7493,0.6494,20917,4.805,270.1491,East,1.3734,2026-03-15T07:03:26Z,148.80689827412317,69.3213527770701,LIGHT
174,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0174.fits,L,2026-03-15T03:03:00Z,30,1x1,-15,-15,0,50,115.0844,522.206,521,394,65535,789,2.4167,0.2754,3.6650492770471903,0.35576623836877275,1.1014,0.9546,0.7095,0.6149,0.8425,0.7301,20917,4.785,270.1491,East,1.3742,2026-03-15T07:03:57Z,148.80689828783954,69.32135275009925,LIGHT
175,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0175.fits,L,2026-03-15T03:04:00Z,30,1x1,-15,-15,0,50,117.2285,522.2036,521,408,65535,802,2.3085,0.2732,3.4125926583419943,0.42923086617366624,0.8533,0.7395,0.6913,0.5992,0.5001,0.4334,20917,4.755,270.1491,East,1.3752,2026-03-15T07:04:27Z,148.8068983024866,69.32135272130279,LIGHT
176,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0176.fits,L,2026-03-15T03:04:00Z,30,1x1,-15,-15,0,50,118.2559,522.2377,521,385,65535,815,2.256,0.2494,3.352984231161578,0.4265568921019347,0.7422,0.6432,0.5112,0.443,0.5381,0.4663,20917,4.735,270.1491,East,1.376,2026-03-15T07:04:58Z,148.80689831620458,69.32135269433707,LIGHT
177,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0177.fits,L,2026-03-15T03:05:00Z,30,1x1,-15,-15,0,50,114.6025,522.2964,521,395,65535,804,2.3817,0.2832,3.5774885727209695,0.4307873087907931,1.0598,0.9185,0.7271,0.6301,0.7711,0.6683,20917,4.71,270.1491,East,1.3769,2026-03-15T07:05:28Z,148.8068983299226,69.32135266737525,LIGHT
178,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0178.fits,L,2026-03-15T03:05:00Z,30,1x1,-15,-15,0,50,117.3649,522.2865,521,382,65535,801,2.311,0.2559,3.446485836416983,0.4688272254646698,0.9314,0.8072,0.665,0.5763,0.6521,0.5652,20917,4.695,270.1491,East,1.3778,2026-03-15T07:05:59Z,148.80689834366817,69.3213526403634,LIGHT
179,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0179.fits,L,2026-03-15T03:06:00Z,30,1x1,-15,-15,0,50,119.7891,522.2819,521,385,65535,822,2.2618,0.2487,3.3936800616945404,0.35249423640951705,0.8444,0.7318,0.5791,0.5019,0.6146,0.5326,20917,4.68,270.1491,East,1.3787,2026-03-15T07:06:29Z,148.802708190527,69.32134663367609,LIGHT
180,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0180.fits,L,2026-03-15T03:07:00Z,30,1x1,-15,-15,0,50,118.4844,522.3524,521,374,65535,801,2.2804,0.2552,3.38593723437882,0.4862997919712317,0.7249,0.6283,0.5081,0.4404,0.517,0.4481,20917,4.655,270.1491,East,1.3798,2026-03-15T07:07:07Z,148.80270820702242,69.32134660128607,LIGHT
181,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0181.fits,L,2026-03-15T03:07:00Z,30,1x1,-15,-15,0,50,115.7815,522.3915,521,388,65535,795,2.3756,0.2703,3.5997316667546633,0.4406125703708817,0.8097,0.7018,0.5382,0.4665,0.605,0.5243,20917,4.62,270.1491,East,1.3807,2026-03-15T07:07:37Z,148.80270822166938,69.32134657253047,LIGHT
182,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0182.fits,L,2026-03-15T03:08:00Z,30,1x1,-15,-15,0,50,111.9991,522.3517,521,372,65535,774,2.5023,0.2906,3.825845620415923,0.4639229667282848,1.0878,0.9427,0.7902,0.6848,0.7476,0.6479,20917,4.61,270.1491,East,1.3816,2026-03-15T07:08:08Z,148.80270823543302,69.32134654551314,LIGHT
183,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0183.fits,L,2026-03-15T03:08:00Z,30,1x1,-15,-15,0,50,112.9807,522.3576,521,393,65535,781,2.4962,0.268,3.889179829868361,0.4738805955777052,1.0516,0.9114,0.6985,0.6054,0.7861,0.6813,20917,4.595,270.1491,East,1.3825,2026-03-15T07:08:38Z,148.80270824917062,69.32134651855101,LIGHT
184,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0184.fits,L,2026-03-15T03:09:00Z,30,1x1,-15,-15,0,50,114.9173,522.4226,521,402,65535,782,2.4224,0.2551,3.639177855418298,0.4613756428625519,0.9957,0.863,0.6313,0.5471,0.77,0.6674,20917,4.565,270.1491,East,1.3834,2026-03-15T07:09:09Z,148.80270826291428,69.32134649158112,LIGHT
185,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0185.fits,L,2026-03-15T03:09:00Z,30,1x1,-15,-15,0,50,117.9425,522.4013,521,398,65535,797,2.2985,0.2475,3.410733182079623,0.4733824557320031,0.8282,0.7178,0.6027,0.5224,0.568,0.4923,20917,4.56,270.1491,East,1.3844,2026-03-15T07:09:40Z,148.80270827760623,69.32134646275468,LIGHT
186,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0186.fits,L,2026-03-15T03:10:00Z,30,1x1,-15,-15,0,50,117.789,522.3709,521,401,65535,806,2.2972,0.2528,3.4305512353613077,0.4635908159050639,0.795,0.689,0.4716,0.4087,0.64,0.5547,20917,4.535,270.1491,East,1.3853,2026-03-15T07:10:10Z,148.80270829137254,69.32134643574855,LIGHT
187,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0187.fits,L,2026-03-15T03:10:00Z,30,1x1,-15.1,-15,0,50,120.735,522.3441,521,399,65535,811,2.1919,0.2319,3.205734493223092,0.4545279282744298,0.6179,0.5355,0.3714,0.3219,0.4938,0.4279,20917,4.525,270.1491,East,1.3862,2026-03-15T07:10:41Z,148.80270830511648,69.32134640879043,LIGHT
188,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0188.fits,L,2026-03-15T03:11:00Z,30,1x1,-15.1,-15,0,50,116.624,522.2979,521,401,65535,805,2.3484,0.2628,3.5176615365630326,0.4670760005351692,1.0615,0.92,0.8422,0.7299,0.6462,0.5601,20917,4.515,270.1491,East,1.3872,2026-03-15T07:11:12Z,148.80270831979598,69.32134638000173,LIGHT
189,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0189.fits,L,2026-03-15T03:11:00Z,30,1x1,-15,-15,0,50,120.1606,522.3334,521,395,65535,805,2.2571,0.2332,3.343739397377541,0.4290367246106874,0.5866,0.5083,0.4733,0.4102,0.3464,0.3002,20917,4.515,270.1491,East,1.3881,2026-03-15T07:11:42Z,148.80270833355576,69.32134635302086,LIGHT
190,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0190.fits,L,2026-03-15T03:12:00Z,30,1x1,-15,-15,0,50,119.6546,522.2599,521,380,65535,802,2.2645,0.2489,3.4078741315716856,0.4348383936562723,0.9633,0.8349,0.6448,0.5588,0.7157,0.6203,20917,4.505,270.1491,East,1.3892,2026-03-15T07:12:18Z,148.8027083500781,69.32134632062832,LIGHT
191,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0191.fits,L,2026-03-15T03:12:00Z,30,1x1,-15,-15,0,50,119.4217,522.2685,521,388,65535,804,2.2634,0.2414,3.3437569224659445,0.4633413992258454,0.7083,0.6139,0.5712,0.495,0.4189,0.363,20917,4.505,270.1491,East,1.3901,2026-03-15T07:12:49Z,148.79851819824125,69.3213403132632,LIGHT
192,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0192.fits,L,2026-03-15T03:13:00Z,30,1x1,-15,-15,0,50,121.1064,522.2829,521,405,65535,792,2.2035,0.2304,3.2376331566336978,0.46553584015958827,0.6881,0.5964,0.519,0.4498,0.4518,0.3916,20917,4.505,270.1491,East,1.3911,2026-03-15T07:13:20Z,148.79851821203317,69.32134028624505,LIGHT
193,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0193.fits,L,2026-03-15T03:13:00Z,30,1x1,-15,-15,0,50,115.5356,522.3234,521,395,65535,790,2.3759,0.2696,3.605757113594685,0.4690219247744723,0.9835,0.8523,0.651,0.5642,0.7372,0.6389,20917,4.5,270.1491,East,1.392,2026-03-15T07:13:50Z,148.79851822581142,69.32134025925782,LIGHT
194,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0194.fits,L,2026-03-15T03:14:00Z,30,1x1,-15,-15,0,50,110.9007,522.3509,521,387,65535,762,2.5067,0.277,3.845029782391131,0.3987528588200281,1.0667,0.9245,0.8351,0.7237,0.6637,0.5752,20917,4.5,270.1491,East,1.3929,2026-03-15T07:14:21Z,148.7985182395846,69.32134023228444,LIGHT
195,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0195.fits,L,2026-03-15T03:14:00Z,30,1x1,-15,-15,0,50,115.3589,522.3586,521,390,65535,798,2.372,0.2665,3.5551981322298327,0.428577386341031,0.9193,0.7967,0.6573,0.5697,0.6427,0.557,20917,4.5,270.1491,East,1.3939,2026-03-15T07:14:51Z,148.7985182543115,69.3213402034478,LIGHT
196,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0196.fits,L,2026-03-15T03:15:00Z,30,1x1,-15,-15,0,50,117.685,522.4097,521,386,65535,800,2.287,0.2602,3.392789789681468,0.4688975108563865,0.828,0.7176,0.6781,0.5877,0.4751,0.4117,20917,4.5,270.1491,East,1.3949,2026-03-15T07:15:22Z,148.79851826808218,69.32134017648762,LIGHT
197,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0197.fits,L,2026-03-15T03:15:00Z,30,1x1,-15,-15,0,50,117.652,522.4026,521,402,65535,799,2.2926,0.2519,3.4442603530942595,0.422695880865021,0.9861,0.8546,0.6556,0.5682,0.7366,0.6384,20917,4.5,270.1491,East,1.3958,2026-03-15T07:15:52Z,148.79851828187316,69.3213401494918,LIGHT
198,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0198.fits,L,2026-03-15T03:16:00Z,30,1x1,-15,-15,0,50,118.2628,522.4181,521,389,65535,809,2.2701,0.2606,3.3860527061203314,0.45381280329653456,0.7703,0.6676,0.6611,0.573,0.3953,0.3426,20917,4.5,270.1491,East,1.3967,2026-03-15T07:16:23Z,148.79851829566786,69.32134012249273,LIGHT
199,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0199.fits,L,2026-03-15T03:16:00Z,30,1x1,-15,-15,0,50,120.7894,522.4139,521,387,65535,808,2.1989,0.2351,3.256237108684201,0.4694355431833725,0.653,0.566,0.5061,0.4386,0.4127,0.3576,20917,4.5,270.1491,East,1.3977,2026-03-15T07:16:54Z,148.79851831039898,69.32134009366536,LIGHT
200,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0200.fits,L,2026-03-15T03:17:00Z,30,1x1,-15,-15,0,50,115.0925,522.4144,521,374,65535,796,2.3871000000000002,0.2623,3.5993238405851375,0.3800309980563416,0.834,0.7228,0.5748,0.4981,0.6043,0.5237,20917,4.5,270.1491,East,1.3989,2026-03-15T07:17:31Z,148.7985183269557,69.32134006127093,LIGHT
201,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0201.fits,L,2026-03-15T03:18:00Z,30,1x1,-15,-15,0,50,118.3813,522.4316,521,387,65535,801,2.3005,0.2551,3.430802938491764,0.4263542215928408,0.7256,0.6288,0.5531,0.4793,0.4696,0.407,20917,4.5,270.1491,East,1.3999,2026-03-15T07:18:01Z,148.7985183416488,69.32134003252771,LIGHT
202,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0202.fits,L,2026-03-15T03:18:00Z,30,1x1,-15,-15,0,50,115.5595,522.4265,521,405,65535,807,2.4073,0.2668,3.642929437811336,0.4572307761661346,1.2157,1.0536,0.8466,0.7337,0.8725,0.7562,20917,4.5,270.1491,East,1.4009,2026-03-15T07:18:32Z,148.79432819016614,69.32133402632263,LIGHT
203,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0203.fits,L,2026-03-15T03:19:00Z,30,1x1,-15,-15,0,50,117.2737,522.4583,521,383,65535,801,2.3253,0.2581,3.4837542559190755,0.4359261823363897,0.857,0.7428,0.7005,0.6071,0.49370000000000003,0.4279,20917,4.5,270.1491,East,1.4018,2026-03-15T07:19:03Z,148.79432820398273,69.32133399931477,LIGHT
204,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0204.fits,L,2026-03-15T03:19:00Z,30,1x1,-15,-15,0,50,110.9681,522.4979,521,389,65535,763,2.5626,0.2788,3.965279878562211,0.4108239952586424,0.8639,0.7487,0.6188,0.5363,0.6028,0.5224,20917,4.5,270.1491,East,1.4028,2026-03-15T07:19:33Z,148.79432821872962,69.32133397049292,LIGHT
205,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0205.fits,L,2026-03-15T03:20:00Z,30,1x1,-15,-15,0,50,100.8216,522.5214,521,394,65535,730,2.8182,0.3572,4.481213188471211,0.3766963475812448,1.5585,1.3507,1.0368,0.8986,1.1636,1.0085,20917,4.5,270.1491,East,1.4038,2026-03-15T07:20:04Z,148.79432823254143,69.32133394350278,LIGHT
206,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0206.fits,L,2026-03-15T03:22:00Z,30,1x1,-15,-15,0,50,115.2472,522.5721,521,406,65535,783,2.3504,0.2708,3.4823740973227717,0.3677792478994355,0.7681,0.6657,0.5579,0.4836,0.5279,0.4575,20923,4.5,270.1491,East,1.4076,2026-03-15T07:22:01Z,148.79432828600488,69.32133383906594,LIGHT
207,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0207.fits,L,2026-03-15T03:22:00Z,30,1x1,-15,-15,0,50,111.8168,522.5165,521,400,65535,757,2.4861,0.2834,3.7556744736978662,0.4024473768581949,1.1424,0.99,0.7265,0.6297,0.8815,0.764,20923,4.5,270.1491,East,1.4086,2026-03-15T07:22:31Z,148.7943283007372,69.32133381029809,LIGHT
208,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0208.fits,L,2026-03-15T03:23:00Z,30,1x1,-15,-15,0,50,115.2741,522.4422,521,379,65535,800,2.3617,0.2808,3.5616796148251804,0.4216919892573108,0.9605,0.8324,0.7848,0.6802,0.5537,0.4799,20923,4.5,270.1491,East,1.4096,2026-03-15T07:23:02Z,148.79432831459246,69.32133378324706,LIGHT
209,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0209.fits,L,2026-03-15T03:23:00Z,30,1x1,-15,-15,0,50,118.6012,522.3569,521,406,65535,803,2.2228,0.258,3.2802280466872933,0.4495465699744283,0.5892,0.5106,0.4112,0.3564,0.4219,0.3657,20923,4.5,270.1491,East,1.4106,2026-03-15T07:23:33Z,148.79432832840993,69.32133375627373,LIGHT
210,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0210.fits,L,2026-03-15T03:24:00Z,30,1x1,-15,-15,0,50,110.7799,522.4086,521,399,65535,779,2.4728,0.3127,3.765223232863657,0.3857140662418708,0.8886,0.7702,0.7209,0.6248,0.5196,0.4504,20923,4.5,270.1491,East,1.4118,2026-03-15T07:24:09Z,148.79432834593442,69.32133372206978,LIGHT
