----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-12T22:46:29--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.75 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-12T22:48:23.3135|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3138|INFO|SequenceItem.cs|Run|208|Starting Category: Powerups (Expressions), Container: WhenPlugin.When.CVContainer, Strategy: SequentialStrategy, Items[CREATED]: 7
2025-07-12T22:48:23.3140|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3150|INFO|SequenceItem.cs|Run|208|Starting Global Variable: LumExp, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3158|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: LumExp, Definition: 60, Parent Define Global Variables, Expr: Expression: 60 in LumExp, References: 0, Value: 60
2025-07-12T22:48:23.3161|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3163|INFO|SequenceItem.cs|Run|208|Starting Global Variable: RGBexp, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3164|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: RGBexp, Definition: 30, Parent Define Global Variables, Expr: Expression: 30 in RGBexp, References: 0, Value: 30
2025-07-12T22:48:23.3165|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3166|INFO|SequenceItem.cs|Run|208|Starting Global Variable: NBExp, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3168|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: NBExp, Definition: 120, Parent Define Global Variables, Expr: Expression: 120 in NBExp, References: 0, Value: 120
2025-07-12T22:48:23.3169|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3170|INFO|SequenceItem.cs|Run|208|Starting Global Variable: myGain, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3174|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: myGain, Definition: 100, Parent Define Global Variables, Expr: Expression: 100 in myGain, References: 0, Value: 100
2025-07-12T22:48:23.3176|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3177|INFO|SequenceItem.cs|Run|208|Starting Global Variable: myOffset, Definition: , Parent Define Global Variables, Expr: None
