DATE,MESSAGE,ROLE,EVENT_ID,TYPE
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,739,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,739,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,741,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,741,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,743,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,743,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,744,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,744,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,746,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,746,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,748,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,748,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,749,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,749,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,751,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,751,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,753,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,753,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,754,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,754,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,755,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,755,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,757,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,757,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,758,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,758,end
45860.07,"Starting Category: Guider, Item: Dither",Dither,759,start
45860.07,"Finishing Category: Guider, Item: Dither",Dither,759,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,761,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,761,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,763,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,763,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,764,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,764,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,766,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,766,end
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,768,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,768,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,769,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,769,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,771,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,771,end
45860.07,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,773,start
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,775,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,775,end
45860.07,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,777,start
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,778,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,778,end
45860.07,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,780,start
45860.07,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,780,end
45860.07,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,782,start
45860.07,"Starting Category: Guider, Item: StartGuiding",StartGuiding,784,start
45860.07,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,784,end
45860.07,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,786,start
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,787,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,787,end
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,789,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,789,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,791,start
45860.08,"Starting Category: Guider, Item: StartGuiding",StartGuiding,793,start
45860.08,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,793,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,795,start
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,796,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,796,end
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,797,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,797,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,799,start
45860.08,"Starting Category: Guider, Item: StartGuiding",StartGuiding,801,start
45860.08,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,801,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,803,start
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,804,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,804,end
45860.08,"Starting Category: Guider, Item: Dither",Dither,805,start
45860.08,"Finishing Category: Guider, Item: Dither",Dither,805,end
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,807,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,807,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,809,start
45860.08,"Starting Category: Guider, Item: StartGuiding",StartGuiding,811,start
45860.08,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,811,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,813,start
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,814,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,814,end
45860.08,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,816,start
45860.08,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,816,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,818,start
45860.08,"Starting Category: Guider, Item: StartGuiding",StartGuiding,820,start
45860.08,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,820,end
45860.08,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,822,start
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,823,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,823,end
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,825,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,825,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,827,start
45860.09,"Starting Category: Guider, Item: StartGuiding",StartGuiding,829,start
45860.09,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,829,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,831,start
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,832,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,832,end
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,834,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,834,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,836,start
45860.09,"Starting Category: Guider, Item: StartGuiding",StartGuiding,838,start
45860.09,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,838,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,840,start
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,841,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,841,end
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,843,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,843,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,845,start
45860.09,"Starting Category: Guider, Item: StartGuiding",StartGuiding,847,start
45860.09,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,847,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,849,start
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,850,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,850,end
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,851,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,851,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,853,start
45860.09,"Starting Category: Guider, Item: StartGuiding",StartGuiding,855,start
45860.09,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,855,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,857,start
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,858,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,858,end
45860.09,"Starting Category: Guider, Item: Dither",Dither,859,start
45860.09,"Finishing Category: Guider, Item: Dither",Dither,859,end
45860.09,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,861,start
45860.09,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,861,end
45860.09,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,863,start
45860.10,"Starting Category: Guider, Item: StartGuiding",StartGuiding,865,start
45860.10,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,865,end
45860.10,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,867,start
45860.10,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,868,start
45860.10,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,868,end
45860.10,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,870,start
45860.10,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,870,end
45860.10,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,872,start
45860.10,"Starting Category: Guider, Item: StartGuiding",StartGuiding,874,start
45860.10,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,874,end
45860.10,"Starting Category: Focuser, Item: RunAutofocus",RunAutofocus,876,start
45860.10,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,877,start
45860.10,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,877,end
45860.10,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,879,start
45860.10,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,879,end
